variable,x,y
bio4,206.77113342285136,0.8856661319732666
bio4,209.95501123046856,0.8856661319732666
bio4,213.13888903808572,0.8856661319732666
bio4,216.32276684570292,0.8856661319732666
bio4,219.50664465332008,0.8856661319732666
bio4,222.69052246093727,0.8856661319732666
bio4,225.87440026855447,0.8856661319732666
bio4,229.05827807617163,0.8856661319732666
bio4,232.24215588378883,0.8856661319732666
bio4,235.42603369140602,0.8856661319732666
bio4,238.60991149902318,0.8856661319732666
bio4,241.79378930664038,0.8856661319732666
bio4,244.97766711425754,0.8856661319732666
bio4,248.16154492187474,0.8856661319732666
bio4,251.34542272949193,0.8856661319732666
bio4,254.5293005371091,0.8856661319732666
bio4,257.71317834472626,0.8856661319732666
bio4,260.89705615234345,0.8856661319732666
bio4,264.08093395996065,0.8856661319732666
bio4,267.26481176757784,0.8856661319732666
bio4,270.44868957519503,0.8856661319732666
bio4,273.6325673828122,0.8856661319732666
bio4,276.81644519042936,0.8856661319732666
bio4,280.00032299804656,0.8856661319732666
bio4,283.18420080566375,0.8856661319732666
bio4,286.3680786132809,0.8856661319732666
bio4,289.55195642089814,0.8856661319732666
bio4,292.7358342285153,0.8856661319732666
bio4,295.91971203613247,0.8856661319732666
bio4,299.10358984374966,0.8856661319732666
bio4,302.28746765136685,0.8856661319732666
bio4,305.47134545898405,0.8856661319732666
bio4,308.6552232666012,0.8856661319732666
bio4,311.8391010742184,0.8856661319732666
bio4,315.02297888183557,0.8856661319732666
bio4,318.20685668945276,0.8856661319732666
bio4,321.39073449706996,0.8856661319732666
bio4,324.5746123046871,0.8856661319732666
bio4,327.7584901123043,0.8856661319732666
bio4,330.9423679199215,0.8856661319732666
bio4,334.1262457275387,0.8856661319732666
bio4,337.31012353515587,0.8856661319732666
bio4,340.494001342773,0.8856661319732666
bio4,343.67787915039025,0.8856661319732666
bio4,346.8617569580074,0.8856661319732666
bio4,350.0456347656245,0.8856661319732666
bio4,353.2295125732418,0.8856661319732666
bio4,356.4133903808589,0.8856661319732666
bio4,359.59726818847616,0.8856661319732666
bio4,362.7811459960933,0.8856661319732666
bio4,365.96502380371044,0.8856661319732666
bio4,369.1489016113277,0.8856661319732666
bio4,372.3327794189448,0.8856661319732666
bio4,375.5166572265621,0.8856661319732666
bio4,378.7005350341792,0.8856661319732666
bio4,381.8844128417964,0.8856661319732666
bio4,385.0682906494136,0.8856661319732666
bio4,388.25216845703073,0.8856661319732666
bio4,391.436046264648,0.8856661319732666
bio4,394.6199240722651,0.8856661319732666
bio4,397.8038018798823,0.8856661319732666
bio4,400.9876796874995,0.8856661319732666
bio4,404.17155749511664,0.8856661319732666
bio4,407.3554353027339,0.8856661319732666
bio4,410.53931311035103,0.8856661319732666
bio4,413.7231909179682,0.8856661319732666
bio4,416.9070687255854,0.8856661319732666
